UserID,MovieID
3,106782
3,106920
3,107348
3,107406
3,108190
3,108932
3,108945
3,109374
3,109487
3,109578
3,110102
3,110407
3,110730
3,111113
3,111360
3,111362
3,111443
3,111659
3,111759
3,112138
3,112171
3,112370
3,112552
3,112556
3,112623
3,112852
3,113345
3,114180
3,114847
3,114935
3,115569
3,115617
3,115713
3,116797
3,116823
3,116897
3,117529
3,117533
3,120466
3,122882
3,122886
3,122892
3,122896
3,122900
3,122906
3,122912
3,122914
3,122918
3,122920
3,122922
3,122924
3,129354
3,130490
3,130634
3,132046
3,134130
3,134853
3,135133
3,135143
3,135536
3,135569
3,136020
3,136449
3,136469
3,136864
3,139385
3,139644
3,140956
3,142509
3,143385
3,148626
3,148855
3,149406
3,151763
3,158238
3,158966
3,159093
3,164179
3,166528
3,166635
3,168252
3,168612
3,171763
3,175197
3,176101
3,176371
3,179819
3,182823
3,187541
3,187593
4,1
4,260
4,296
4,541
4,589
4,780
4,924
4,1036
4,1080
4,1136
4,1196
4,1197
4,1198
4,1200
4,1201
4,1210
4,1214
4,1220
4,1265
4,1270
4,1278
4,1288
4,1291
4,1527
4,1580
4,1610
4,1732
4,1907
4,2019
4,2028
4,2115
4,2571
4,2716
4,2791
4,2918
4,2951
4,2985
4,2993
4,3033
4,3039
4,3114
4,3175
4,3624
4,3671
4,3681
4,3751
4,3793
4,3827
4,4308
4,4709
4,4816
4,4886
4,4963
4,4974
4,4993
4,5110
4,5219
4,5299
4,5418
4,5444
4,5618
4,5903
4,5952
4,6156
4,6377
4,6539
4,6550
4,6863
4,6874
4,6947
4,7143
4,7153
4,7324
4,7373
4,7438
4,7451
4,7569
4,8641
4,8665
4,8874
4,8914
4,8961
4,33794
4,34048
4,34405
4,38038
4,44191
4,44193
4,44665
4,45431
4,45517
4,45722
4,46948
4,46972
4,48780
4,48982
4,49272
4,49396
4,49649
4,50601
4,50872
4,51255
4,51935
4,53125
4,53956
4,54286
4,54881
4,57669
4,58559
4,59615
4,60069
4,61132
4,63859
4,68157
4,68954
4,69122
4,69526
4,70286
4,71057
4,71264
4,72226
4,72998
4,73017
4,74458
4,74530
4,76093
4,76175
4,77561
4,77866
4,78893
4,79091
4,79132
4,79185
4,79695
4,79702
4,81229
4,81564
4,81834
4,82461
4,83134
4,83613
4,85414
4,86332
4,86345
4,86880
4,87306
4,87430
4,87520
4,88125
4,88140
4,89745
4,90866
4,91485
4,91529
4,91542
4,91630
4,93363
4,93510
4,93838
4,93840
4,94864
4,96079
4,96110
4,96610
4,96737
4,97304
4,97913
4,98809
4,99112
4,99114
4,101864
4,102125
4,102445
4,103228
4,103249
4,103253
4,103341
4,103384
4,103772
4,104841
4,106002
4,106489
4,106916
4,107406
4,108932
4,108945
4,109374
4,109487
4,110102
4,111360
4,111759
4,111781
4,112138
4,112552
4,112852
4,115122
4,115149
4,115569
4,115617
4,115713
4,116823
4,119145
4,122882
4,122886
4,122904
4,122912
4,122914
4,122918
4,127098
4,134130
4,136020
4,138036
4,139385
4,139644
4,142115
4,148426
4,148626
4,152081
4,156706
4,159817
4,164179
4,166528
4,168248
4,168612
4,171011
4,171763
4,173145
4,174055
4,176101
4,176371
4,179401
4,179819
4,180989
4,182715
4,187541
4,187593
4,189333
4,195159
4,200818
4,200838
4,203375
4,203519
5,1
5,19
5,32
5,36
5,39
5,47
5,50
5,88
5,95
5,104
5,113
5,122
5,141
5,147
5,150
5,153
5,170
5,191
5,216
5,218
5,219
5,224
5,231
5,235
5,238
5,248
5,253
5,260
5,267
5,277
5,288
5,292
5,296
5,300
5,312
5,333
5,337
5,340
5,342
5,344
5,350
5,356
5,364
5,372
5,416
5,432
5,435
5,440
5,441
5,457
5,477
5,487
5,491
5,500
5,524
5,542
5,553
5,588
5,590
5,592
5,593
5,595
5,608
5,628
5,671
5,733
5,736
5,778
5,780
5,784
5,786
5,788
5,802
5,839
5,1016
5,1035
5,1042
5,1047
5,1061
5,1073
5,1093
5,1097
5,1120
5,1194
5,1196
5,1197
5,1210
5,1234
5,1235
5,1246
5,1265
5,1270
5,1271
5,1290
5,1291
5,1302
5,1344
5,1357
5,1380
5,1407
5,1409
6,161
6,260
6,318
6,527
6,593
6,608
6,858
6,902
6,912
6,913
6,919
6,924
6,1097
6,1183
6,1196
6,1198
6,1203
6,1213
6,1466
6,1704
6,1951
6,2028
6,2396
6,2421
6,2815
6,2858
7,10
7,17
7,28
7,58
7,150
7,153
7,165
7,185
7,232
7,265
7,288
7,296
7,306
7,307
7,308
7,329
7,344
7,410
7,457
7,527
7,588
7,590
7,592
7,593
7,595
8,1
8,3
8,6
8,7
8,10
8,11
8,16
8,18
8,21
8,25
8,27
8,32
8,39
8,47
8,50
8,62
8,69
8,95
8,103
8,104
8,110
8,112
8,125
8,145
8,150
8,161
8,163
8,165
8,180
8,198
8,201
8,207
8,209
8,223
8,225
8,237
8,253
8,260
8,290
8,292
8,296
8,316
8,318
8,325
8,333
8,344
8,356
8,358
8,364
8,377
8,380
8,428
8,440
8,442
8,454
8,457
8,474
8,480
8,490
8,494
8,511
8,524
8,551
8,553
8,575
8,588
8,589
8,590
8,593
8,594
8,595
8,608
8,628
8,648
8,708
8,725
8,733
8,750
8,780
8,785
8,786
8,799
8,805
8,875
8,903
8,904
8,923
8,924
8,953
8,1012
8,1020
8,1022
8,1029
8,1032
8,1036
8,1047
8,1049
8,1092
8,1101
8,1127
8,1129
8,1196
8,1198
8,1200
8,1203
8,1207
8,1210
8,1213
8,1214
8,1220
8,1222
8,1240
8,1242
8,1258
8,1259
8,1265
8,1270
8,1282
8,1283
8,1287
8,1358
8,1370
8,1385
8,1391
8,1393
8,1407
8,1409
8,1429
8,1438
8,1440
8,1479
8,1485
8,1527
8,1552
8,1573
8,1580
8,1584
8,1597
8,1600
8,1603
8,1614
8,1616
8,1617
8,1625
8,1645
8,1653
8,1672
8,1704
8,1717
8,1721
8,1722
8,1729
8,1747
8,1777
8,1783
9,2
9,10
9,34
9,39
9,61
9,105
9,116
9,150
9,158
9,161
9,165
9,168
9,225
9,256
9,260
9,273
9,276
9,277
9,280
9,317
9,329
9,350
9,355
9,356
9,361
9,362
9,366
9,370
9,374
9,378
9,380
9,387
9,410
9,419
9,420
9,432
9,434
9,435
9,442
9,445
9,454
9,455
9,464
9,466
9,474
9,500
9,516
9,519
9,520
9,539
9,540
9,541
9,585
9,586
9,587
9,588
9,589
9,590
9,592
9,593
9,594
9,596
9,597
9,611
9,616
9,667
9,805
9,818
9,852
9,858
9,914
9,919
9,920
9,924
9,934
9,938
9,943
9,952
9,953
9,954
9,968
9,969
9,971
9,1005
9,1007
9,1008
9,1010
9,1011
9,1012
9,1013
9,1014
9,1015
9,1017
9,1018
9,1019
9,1021
9,1023
9,1028
9,1029
9,1030
9,1031
9,1035
9,1036
9,1073
9,1079
9,1084
9,1088
9,1090
9,1092
9,1097
9,1100
9,1101
9,1124
9,1125
9,1126
9,1127
9,1129
9,1135
9,1194
9,1196
9,1197
9,1198
9,1200
9,1204
9,1208
9,1210
9,1214
9,1219
9,1221
9,1222
9,1225
9,1240
9,1246
9,1247
9,1250
9,1258
9,1259
9,1262
9,1265
9,1266
9,1270
9,1271
9,1290
9,1291
9,1298
9,1299
9,1302
9,1307
9,1321
9,1322
9,1326
9,1327
9,1328
9,1333
9,1343
9,1344
9,1345
9,1347
9,1350
9,1356
9,1367
9,1370
9,1371
9,1372
9,1373
9,1374
9,1375
9,1376
9,1378
9,1379
9,1380
9,1381
9,1385
9,1387
9,1388
9,1389
9,1394
9,5060
10,1
10,32
10,50
10,110
10,150
10,193
10,260
10,296
10,318
10,356
10,380
10,457
10,480
10,588
10,589
10,592
10,593
10,608
10,780
10,924
10,1186
10,1196
10,1210
10,1347
10,1717
10,1960
10,1962
10,2085
10,2094
10,2505
10,2572
10,2605
10,2707
10,2826
10,2915
10,2944
10,3361
10,3863
10,3868
10,3986
10,4361
10,5049
10,5508
10,5810
10,6383
10,6502
10,6953
10,7444
10,7566
10,8810
10,52767
10,53000
10,53953
11,277
11,372
11,527
11,593
11,1203
11,1207
11,2329
11,2581
11,2694
11,2858
11,2881
11,3146
11,4210
11,4745
11,4993
11,5296
11,5618
11,6535
11,7153
11,8910
11,33669
11,42723
11,48043
11,54272
12,1
12,2
12,3
12,7
12,10
12,16
12,18
12,20
12,21
12,22
12,25
12,27
12,29
12,31
12,32
12,36
12,39
12,45
12,47
12,48
12,50
12,54
12,62
12,68
12,88
12,97
12,101
12,140
12,141
12,145
12,150
12,160
12,163
12,165
12,168
12,175
12,176
12,185
12,186
12,203
12,209
12,215
12,222
12,223
12,231
12,235
12,236
12,238
12,249
12,252
12,253
12,256
12,257
12,260
12,261
12,265
12,268
12,292
12,293
12,296
12,313
12,316
12,317
12,318
12,319
12,329
12,337
12,342
12,343
12,344
12,351
12,356
12,364
12,367
12,368
12,374
12,376
12,377
12,380
12,410
12,413
12,415
12,433
12,435
12,440
12,441
12,442
12,450
12,457
12,466
12,471
12,477
12,478
12,480
12,489
12,497
12,500
12,505
12,508
12,514
12,515
12,516
12,518
12,520
12,524
12,527
12,528
12,531
12,532
12,538
12,539
12,543
12,546
12,551
12,555
12,562
12,575
12,585
12,586
12,588
12,592
12,593
12,594
12,603
12,605
12,608
12,613
12,627
12,648
12,663
12,708
12,719
12,724
12,728
12,736
12,745
12,750
12,765
12,778
12,780
12,784
12,805
12,832
12,838
12,851
12,852
12,858
12,880
12,898
12,908
12,910
12,911
12,912
12,914
12,919
12,923
12,926
12,928
12,932
12,1013
12,1015
12,1020
12,1025
12,1027
12,1034
12,1035
12,1036
12,1041
12,1042
12,1043
12,1047
12,1057
12,1059
12,1060
12,1079
12,1080
12,1088
12,1089
12,1091
12,1097
12,1100
12,1120
12,1126
12,1127
12,1135
12,1136
12,1148
12,1175
12,1183
12,1188
12,1194
12,1196
12,1197
12,1200
12,1207
12,1208
12,1210
12,1212
12,1213
12,1214
12,1215
12,1219
12,1220
12,1221
12,1222
12,1223
12,1225
12,1230
12,1231
12,1235
12,1242
12,1243
12,1244
12,1246
12,1249
12,1257
12,1258
12,1259
12,1261
12,1265
12,1267
12,1269
12,1270
12,1271
12,1285
12,1288
12,1291
12,1307
12,1330
12,1339
12,1343
12,1347
12,1357
12,1358
12,1361
12,1363
12,1367
12,1378
12,1380
12,1387
12,1391
12,1393
12,1394
12,1396
12,1405
12,1407
12,1409
12,1411
12,1440
12,1441
12,1449
12,1461
12,1466
12,1474
12,1476
12,1485
12,1487
12,1499
12,1500
12,1513
12,1515
12,1517
12,1518
12,1522
12,1526
12,1534
12,1541
12,1544
12,1552
12,1580
12,1584
12,1586
12,1596
12,1617
12,1635
12,1641
12,1642
12,1643
12,1644
12,1654
12,1665
12,1673
12,1680
12,1682
12,1693
12,1704
12,1721
12,1722
12,1732
12,1760
12,1777
12,1784
12,1816
12,1827
12,1836
12,1855
12,1876
12,1882
12,1884
12,1895
12,1914
12,1917
12,1923
12,1947
12,1951
12,1955
12,1960
12,1961
12,1963
12,1967
12,1968
12,2000
12,2003
12,2004
12,2005
12,2011
12,2012
12,2028
12,2042
12,2052
12,2054
12,2059
12,2065
12,2071
12,2081
12,2082
12,2083
12,2084
12,2087
12,2096
12,2100
12,2108
12,2112
12,2115
12,2124
12,2133
12,2137
12,2144
12,2145
12,2149
12,2174
12,2193
12,2245
12,2248
12,2249
12,2252
12,2253
12,2268
12,2279
12,2291
12,2294
12,2302
12,2318
12,2321
12,2324
12,2327
12,2336
12,2356
12,2369
12,2371
12,2374
12,2375
12,2381
12,2383
12,2390
12,2393
12,2395
12,2396
12,2406
12,2413
12,2420
12,2421
12,2422
12,2423
12,2424
12,2431
12,2437
12,2447
12,2459
12,2460
12,2468
12,2469
12,2478
12,2481
12,2482
12,2500
12,2542
12,2552
12,2572
12,2580
12,2599
12,2628
12,2640
12,2657
12,2671
12,2683
12,2692
12,2693
12,2699
12,2706
12,2710
12,2716
12,2718
12,2733
12,2739
12,2746
12,2762
12,2770
12,2788
12,2791
12,2794
12,2796
12,2797
12,2798
12,2804
12,2815
12,2822
12,2858
12,2863
12,2871
12,2877
12,2881
12,2888
12,2901
12,2902
12,2908
12,2918
12,2927
12,2946
12,2947
12,2948
12,2950
12,2953
12,2959
12,2967
12,2973
12,2987
12,2997
12,3020
12,3033
12,3034
12,3044
12,3045
12,3060
12,3071
12,3082
12,3087
12,3089
12,3105
12,3148
12,3168
12,3174
12,3186
12,3210
12,3243
12,3247
12,3249
12,3250
12,3253
12,3254
12,3255
12,3257
12,3261
12,3262
12,3263
12,3264
12,3274
12,3285
12,3296
12,3317
12,3358
12,3363
12,3387
12,3388
12,3391
12,3392
12,3396
12,3397
12,3398
12,3418
12,3429
12,3435
12,3438
12,3448
12,3451
12,3465
12,3478
12,3480
12,3481
12,3499
12,3507
12,3527
12,3538
12,3545
12,3546
12,3578
12,3581
12,3608
12,3618
12,3633
12,3669
12,3686
12,3712
12,3740
12,3751
12,3755
12,3777
12,3783
12,3793
12,3794
12,3809
12,3823
12,3826
12,3831
12,3844
12,3863
12,3877
12,3893
12,3897
12,3911
12,3948
12,3952
12,3967
12,3969
12,3996
12,4002
12,4011
12,4014
12,4015
12,4017
12,4022
12,4025
12,4027
12,4039
12,4040
12,4066
12,4080
12,4090
12,4100
12,4103
12,4104
12,4105
12,4121
12,4125
12,4127
12,4128
12,4135
12,4175
12,4225
12,4226
12,4246
12,4248
12,4306
12,4308
12,4378
12,4386
12,4529
12,4559
12,4571
12,4616
12,4638
12,4679
12,4700
12,4703
12,4733
12,4812
12,4878
12,4896
12,4973
12,4979
12,4993
12,5008
12,5013
12,5034
12,5103
12,5119
12,5171
12,5225
12,5339
12,5349
12,5377
12,5378
12,5380
12,5401
12,5404
12,5459
12,5464
12,5481
12,5525
12,5541
12,5577
12,5617
12,5618
12,5669
12,5693
12,5785
12,5796
12,5816
12,5872
12,5876
12,5944
12,5994
12,6016
12,6027
12,6104
12,6218
12,6254
12,6268
12,6296
12,6297
12,6331
12,6377
12,6378
12,6385
12,6436
12,6502
12,6539
12,6711
12,6750
12,6773
12,6863
12,6867
12,6893
12,6942
12,6979
12,6993
12,7352
12,7451
12,7647
12,7983
12,8017
12,8040
12,8183
12,8360
12,8365
12,8368
12,8376
12,8464
12,8532
12,8622
12,8638
12,8644
12,8712
12,8827
12,8873
12,8874
12,8910
12,8949
12,8951
12,8961
12,8970
12,25777
12,27790
12,27815
12,27831
12,30707
12,30749
12,30810
12,31435
12,32291
12,32943
12,33004
12,33171
12,33493
12,33639
12,33679
12,33722
12,33817
12,33903
12,34072
12,34148
12,34437
12,36276
12,38038
12,38159
12,40278
12,40629
12,40815
12,40870
12,40952
12,41285
12,41566
12,41712
12,42018
12,44195
12,44555
12,44694
12,44761
12,45950
12,46578
12,46967
12,46976
12,47629
12,47894
12,48394
12,48516
12,48738
12,49272
12,49961
12,50068
12,51255
12,51694
12,52952
12,54001
12,54272
12,55052
12,55276
12,55442
12,55814
12,55820
12,56367
12,56788
12,57669
12,58879
12,60069
12,60950
12,61319
12,63808
12,63876
12,64620
12,67997
12,68237
12,68358
12,69122
12,69481
12,69757
12,70293
12,71579
12,72011
12,72226
12,72720
12,72998
12,73860
12,74416
12,74677
12,76173
13,1
13,19
13,32
13,34
13,47
13,60
13,70
13,104
13,110
13,112
13,141
13,150
13,153
13,173
13,208
13,216
13,231
13,256
13,260
13,277
13,296
13,303
13,318
13,344
13,356
13,364
13,367
13,377
13,432
13,441
13,455
13,480
13,520
13,541
13,551
13,553
13,589
13,592
13,593
13,595
13,648
13,736
13,745
13,778
13,780
13,924
13,1035
13,1049
13,1073
13,1079
13,1089
13,1097
13,1127
13,1136
13,1196
13,1198
13,1200
13,1201
13,1206
13,1210
13,1214
13,1240
13,1265
13,1266
13,1270
13,1274
13,1278
13,1291
13,1359
13,1377
13,1378
13,1441
13,1500
13,1517
13,1527
13,1562
13,1580
13,1584
13,1616
13,1653
13,1704
13,1721
13,1732
13,1748
13,1921
13,1923
13,2011
13,2012
13,2028
13,2046
13,2060
13,2115
13,2141
13,2142
13,2232
13,2288
13,2296
13,2329
13,2355
13,2366
13,2501
13,2502
13,2542
13,2571
13,2628
13,2683
13,2701
13,2710
13,2716
13,2746
13,2761
13,2762
13,2826
13,2858
13,2916
13,2918
13,2959
13,3000
13,3033
13,3074
13,3100
13,3113
13,3147
13,3175
13,3210
13,3275
13,3300
13,3354
13,3418
13,3471
13,3508
13,3527
13,3578
13,3624
13,3671
13,3681
13,3698
13,3703
13,3745
13,3752
13,3793
13,3916
13,3948
13,3972
13,3981
13,3986
13,3994
13,3996
13,4011
13,4027
13,4161
13,4226
13,4247
13,4306
13,4321
13,4343
13,4370
13,4558
13,4643
13,4721
13,4816
13,4878
13,4886
13,4887
13,4896
13,4963
13,4993
13,5010
13,5072
13,5110
13,5219
13,5244
13,5349
13,5378
13,5418
13,5444
13,5445
13,5459
13,5463
13,5481
13,5502
13,5528
13,5816
13,5881
13,5882
13,5903
13,5952
13,5956
13,5989
13,6188
13,6264
13,6283
13,6294
13,6333
13,6365
13,6377
13,6502
13,6537
13,6539
13,6664
13,6753
13,6857
13,6874
13,6934
13,6936
13,6950
13,6951
13,7004
13,7090
13,7143
13,7147
13,7153
13,7254
13,7360
13,7361
13,7373
13,7438
13,7445
13,7458
13,7482
13,8360
13,8361
13,8366
13,8368
13,8371
13,8533
13,8622
13,8636
13,8641
13,8644
13,8665
13,8784
13,8861
13,8865
13,8874
13,8914
13,8950
13,8957
13,8961
13,8984
13,26925
13,27660
13,27831
13,27904
13,30810
13,31660
13,31878
13,32031
13,32587
13,33004
13,33158
13,33493
13,33495
13,33794
13,33836
13,34048
13,34111
13,34150
13,34162
13,34319
13,34405
13,35836
13,37380
13,37830
13,39381
13,40815
13,41569
13,42718
13,43396
13,44191
13,44195
13,44199
13,44665
13,45499
13,45722
13,46322
13,46578
13,47997
13,48043
13,48394
13,48516
13,48774
13,48780
13,49272
13,50872
13,51255
13,51662
13,51698
13,52281
13,52321
13,52328
13,52722
13,52973
13,53000
13,53121
13,53125
13,53322
13,53519
13,53953
13,53996
13,54001
13,54256
13,54286
13,54503
13,54997
13,55232
13,55247
13,55363
13,55620
13,55820
13,55908
13,56145
13,56174
13,56757
13,57368
13,57640
13,57669
13,58559
13,59103
13,59126
13,59295
13,59315
13,59369
13,59615
13,59784
13,60037
13,60040
13,60069
13,60647
13,60684
13,60756
13,61024
13,61160
13,61289
13,61986
13,62434
13,63072
13,63113
13,63131
13,63853
13,65514
13,66097
13,66171
13,66335
13,67087
13,67408
13,68157
13,68237
13,68319
13,68358
13,68554
13,68791
13,68952
13,68954
13,69122
13,69526
13,69784
13,69844
13,69951
13,70286
13,70336
13,71135
13,71156
13,71379
13,71520
13,71535
13,72226
13,72378
13,72393
13,72489
13,72998
13,73017
13,73321
13,73870
13,74458
13,74688
13,74789
13,74851
13,76077
13,76093
13,76175
13,77364
13,77561
13,77866
13,78105
13,78266
13,78469
13,78499
13,78637
13,78893
13,79091
13,79132
13,79139
13,79185
13,79293
13,80939
13,81537
13,81834
13,81847
13,82459
13,82461
13,82852
13,83349
13,84944
13,86332
13,87306
13,87869
13,88125
13,88129
13,88163
13,88785
13,89840
14,50
14,293
14,296
14,527
14,608
14,1089
14,1265
14,2329
14,2542
14,2858
14,2959
14,4011
14,4973
14,4993
14,6016
14,7438
14,8874
14,34405
14,46976
14,60069
14,63082
14,64614
14,68954
14,69757
14,70286
14,92259
14,94959
14,109374
14,111759
14,164179
14,171763
15,110
15,141
15,216
15,296
15,349
15,356
15,380
15,480
15,541
15,543
15,608
15,736
15,778
15,1088
15,1103
15,1136
15,1183
15,1189
15,1197
15,1198
15,1246
15,1265
15,1288
